,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
642,Daemon,Hunt,Ottawa Senators,D,193,73,7,0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,6.0,12.0
643,Dryden,Hunt,Calgary Flames,L,193,72,0,0,0,0,0,0,0,,,,0,,,
644,Zach,Hyman,New York Islanders,L,206,73,5,0,0,0,0,0,0,2.0,0.0,1.0,0,11.0,20.0,4.0
645,Vincent,Iorio,,D,220,76,6,0,0,0,0,0,0,4.0,0.0,0.0,0,3.0,3.0,6.0
646,Mattias,Janmark,New York Islanders,C,205,74,8,0,0,0,0,0,0,6.0,2.0,1.0,0,6.0,3.0,1.0
647,David,Jiricek,Ottawa Senators,D,204,76,12,0,0,0,0,0,0,8.0,0.0,0.0,0,9.0,4.0,6.0
648,Albert,Johansson,Pittsburgh Penguins,D,195,72,22,0,0,0,0,0,0,4.0,0.0,0.0,0,20.0,20.0,28.0
649,Ryan,Johnson,,D,195,73,3,0,0,0,0,0,0,2.0,0.0,0.0,0,0.0,2.0,3.0
650,Henri,Jokiharju,Boston Bruins,D,205,72,22,0,0,0,0,0,0,6.0,0.0,0.0,0,18.0,12.0,19.0
651,Ben,Jones,Ottawa Senators,C,187,72,10,0,0,0,0,0,0,0.0,43.0,27.0,0,7.0,22.0,6.0
652,Caleb,Jones,Toronto Maple Leafs,D,184,73,7,0,0,0,0,0,0,0.0,0.0,0.0,0,5.0,10.0,15.0
653,P.O,Joseph,New Jersey Devils,D,185,74,9,0,0,0,0,0,0,2.0,0.0,0.0,0,9.0,3.0,7.0
654,Noah,Juulsen,,D,201,74,19,0,0,0,0,0,0,4.0,0.0,0.0,0,11.0,36.0,12.0
655,Wyatt,Kaiser,Philadelphia Flyers,D,190,72,21,0,0,0,0,0,0,14.0,0.0,0.0,0,16.0,16.0,17.0
656,Arthur,Kaliyev,,R,212,74,2,0,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0
657,David,Kampf,New Jersey Devils,C,198,74,2,0,0,0,0,0,0,0.0,17.0,13.0,0,2.0,2.0,1.0
658,Kasperi,Kapanen,New York Islanders,R,194,73,6,0,0,0,0,0,0,0.0,0.0,1.0,0,4.0,16.0,4.0
659,Boris,Katchouk,Los Angeles Kings,L,212,74,3,0,0,0,0,0,0,0.0,7.0,12.0,0,0.0,5.0,2.0
660,Joakim,Kemell,St. Louis Blues,R,182,71,2,0,0,0,0,0,0,0.0,0.0,1.0,0,1.0,4.0,1.0
661,Alexander,Kerfoot,Utah Mammoth,C,185,71,0,0,0,0,0,0,0,,,,0,,,
662,Rory,Kerins,Vancouver Canucks,C,175,70,2,0,0,0,0,0,0,0.0,0.0,3.0,0,1.0,1.0,3.0
663,Michael,Kesselring,,D,215,77,9,0,0,0,0,0,0,2.0,0.0,0.0,0,10.0,7.0,9.0
664,Justin,Kirkland,Vancouver Canucks,C,183,75,9,0,0,0,0,0,0,0.0,36.0,30.0,0,5.0,13.0,4.0
665,Joel,Kiviranta,Calgary Flames,L,185,71,5,0,0,0,0,0,0,0.0,2.0,0.0,0,3.0,9.0,3.0
666,Tyler,Kleven,,D,225,77,19,0,0,0,0,0,0,9.0,0.0,0.0,0,23.0,25.0,33.0
667,Cole,Koepke,,L,207,73,15,0,0,0,0,0,0,12.0,0.0,0.0,0,14.0,45.0,4.0
668,Ville,Koivunen,Toronto Maple Leafs,R,184,72,11,0,0,0,0,0,0,0.0,0.0,0.0,0,13.0,1.0,9.0
669,Keegan,Kolesar,,R,216,74,21,0,0,0,0,0,0,14.0,3.0,7.0,0,17.0,55.0,18.0
670,Vladislav,Kolyachonok,Edmonton Oilers,D,198,74,3,0,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,1.0
671,Joona,Koppanen,Toronto Maple Leafs,L,216,77,7,0,0,0,0,0,0,2.0,10.0,11.0,0,3.0,6.0,3.0
672,Peyton,Krebs,,C,188,72,21,0,0,0,0,0,0,34.0,69.0,90.0,0,21.0,49.0,16.0
673,Brett,Kulak,New York Islanders,D,192,74,24,0,0,0,0,0,0,6.0,0.0,0.0,0,27.0,3.0,26.0
674,Dmitry,Kulikov,,D,212,73,2,0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,1.0,0.0
675,Yan,Kuznetsov,Vancouver Canucks,D,209,76,9,0,0,0,0,0,0,0.0,0.0,0.0,0,10.0,12.0,11.0
676,Joseph,LaBate,New Jersey Devils,C,225,77,1,0,0,0,0,0,0,0.0,1.0,1.0,0,2.0,6.0,2.0
677,Shane,Lachance,Montréal Canadiens,L,195,76,1,0,0,0,0,0,0,0.0,1.0,0.0,0,0.0,1.0,0.0
678,Patrik,Laine,,R,208,76,5,0,0,0,0,0,0,2.0,2.0,1.0,0,6.0,2.0,0.0
679,Juho,Lammikko,Montréal Canadiens,C,191,74,10,0,0,0,0,0,0,0.0,36.0,35.0,0,8.0,15.0,8.0
680,Hendrix,Lapierre,Dallas Stars,C,195,72,21,0,0,0,0,0,0,4.0,30.0,49.0,0,20.0,18.0,5.0
681,Scott,Laughton,New York Rangers,C,190,73,4,0,0,0,0,0,0,2.0,30.0,15.0,0,6.0,11.0,2.0
682,Jeremy,Lauzon,,D,225,75,17,0,0,0,0,0,0,28.0,0.0,0.0,0,15.0,57.0,26.0
683,Nick,Leddy,,D,205,72,9,0,0,0,0,0,0,4.0,0.0,0.0,0,3.0,2.0,15.0
684,Artyom,Levshunov,Philadelphia Flyers,D,208,74,20,0,0,0,0,0,0,12.0,0.0,0.0,0,22.0,22.0,18.0
685,Timothy,Liljegren,,D,200,73,16,0,0,0,0,0,0,10.0,0.0,0.0,0,10.0,17.0,36.0
686,Ryan,Lindgren,,D,194,72,21,0,0,0,0,0,0,31.0,0.0,0.0,0,14.0,8.0,35.0
687,Ryan,Lomberg,Vancouver Canucks,L,184,69,21,0,0,0,0,0,0,22.0,2.0,5.0,0,19.0,72.0,7.0
688,Jett,Luchanko,,C,180,71,4,0,0,0,0,0,0,2.0,11.0,10.0,0,1.0,2.0,3.0
689,Isac,Lundeström,San Jose Sharks,C,192,73,21,0,0,0,0,0,0,4.0,72.0,61.0,0,11.0,9.0,10.0
690,Ilya,Lyubushkin,Edmonton Oilers,D,206,74,17,0,0,0,0,0,0,17.0,0.0,0.0,0,9.0,22.0,33.0
691,Nathan,Légaré,Montréal Canadiens,R,200,72,1,0,0,0,0,0,0,0.0,0.0,1.0,0,0.0,2.0,1.0
692,Kurtis,MacDermid,,L,233,77,8,0,0,0,0,0,0,16.0,0.0,0.0,0,2.0,8.0,4.0
693,Zack,MacEwen,Montréal Canadiens,R,226,76,3,0,0,0,0,0,0,0.0,0.0,2.0,0,4.0,6.0,1.0
694,Kyle,MacLean,,C,190,73,10,0,0,0,0,0,0,19.0,11.0,5.0,0,7.0,16.0,2.0
695,Logan,Mailloux,Buffalo Sabres,D,212,75,9,0,0,0,0,0,0,4.0,0.0,0.0,0,5.0,13.0,6.0
696,Taylor,Makar,Calgary Flames,L,190,75,3,0,0,0,0,0,0,0.0,0.0,0.0,0,3.0,6.0,1.0
697,Victor,Mancini,New Jersey Devils,D,229,75,5,0,0,0,0,0,0,5.0,0.0,0.0,0,3.0,6.0,5.0
698,Brady,Martin,St. Louis Blues,C,185,72,3,0,0,0,0,0,0,0.0,5.0,11.0,0,2.0,0.0,2.0
699,Nikolas,Matinpalo,,D,213,75,12,0,0,0,0,0,0,4.0,0.0,0.0,0,8.0,12.0,15.0
700,Scott,Mayfield,,D,215,76,20,0,0,0,0,0,0,47.0,0.0,0.0,0,15.0,15.0,28.0
701,Dysin,Mayo,San Jose Sharks,D,190,72,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0
702,Charlie,McAvoy,Boston Bruins,D,211,73,19,0,0,0,0,0,0,26.0,0.0,0.0,0,25.0,26.0,32.0
703,Dylan,McIlrath,Dallas Stars,D,240,77,2,0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,5.0,1.0
704,Marc,McLaughlin,New Jersey Devils,C,202,72,0,0,0,0,0,0,0,,,,0,,,
705,Brayden,McNabb,,D,215,76,21,0,0,0,0,0,0,10.0,0.0,0.0,0,15.0,34.0,66.0
706,Zach,Metsa,,D,198,69,4,0,0,0,0,0,0,2.0,0.0,0.0,0,1.0,1.0,2.0
707,Ben,Meyers,,C,194,71,9,0,0,0,0,0,0,2.0,21.0,30.0,0,8.0,14.0,1.0
708,Jake,Middleton,Ottawa Senators,D,219,75,20,0,0,0,0,0,0,26.0,0.0,0.0,0,18.0,28.0,33.0
709,Niko,Mikkola,,D,204,78,21,0,0,0,0,0,0,22.0,0.0,0.0,0,24.0,21.0,24.0
710,Colin,Miller,,D,200,73,5,0,0,0,0,0,0,2.0,0.0,0.0,0,4.0,10.0,3.0
711,Pavel,Mintyukov,Washington Capitals,D,207,73,19,0,0,0,0,0,0,2.0,0.0,0.0,0,12.0,11.0,19.0
712,Daniil,Miromanov,Vancouver Canucks,D,207,76,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0
713,Scott,Morrow,,D,210,74,3,0,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,3.0
714,Sam,Morton,Vancouver Canucks,C,185,72,3,0,0,0,0,0,0,10.0,16.0,8.0,0,3.0,9.0,1.0
715,Jacob,Moverare,Carolina Hurricanes,D,210,75,4,0,0,0,0,0,0,0.0,0.0,0.0,0,3.0,2.0,5.0
716,Shakir,Mukhamadullin,,D,200,76,10,0,0,0,0,0,0,6.0,0.0,0.0,0,8.0,5.0,10.0
717,Connor,Murphy,Philadelphia Flyers,D,212,76,21,0,0,0,0,0,0,14.0,0.0,0.0,0,19.0,18.0,20.0
718,Philippe,Myers,New York Rangers,D,221,77,10,0,0,0,0,0,0,6.0,0.0,0.0,0,13.0,10.0,12.0
719,Olli,Määttä,,D,207,74,16,0,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0.0,12.0
720,Tristen,Nielsen,Calgary Flames,C,192,70,3,0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,8.0,1.0
721,Josh,Norris,,C,196,74,1,0,0,0,0,0,0,0.0,4.0,8.0,0,4.0,1.0,0.0
722,Gustav,Nyquist,,R,180,71,15,0,0,0,0,0,0,2.0,5.0,6.0,0,17.0,8.0,9.0
723,Joel,Nystrom,Detroit Red Wings,D,178,71,15,0,0,0,0,0,0,2.0,0.0,0.0,0,23.0,2.0,12.0
724,Liam,Ohgren,Ottawa Senators,L,187,72,9,0,0,0,0,0,0,0.0,2.0,0.0,0,7.0,16.0,7.0
725,Dmitry,Orlov,,D,215,71,22,0,0,0,0,0,0,14.0,0.0,0.0,0,29.0,30.0,32.0
726,Zack,Ostapchuk,,C,212,76,4,0,0,0,0,0,0,2.0,23.0,14.0,0,4.0,6.0,2.0
727,Brennan,Othmann,,L,192,72,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,2.0,1.0
728,Brayden,Pachal,Vancouver Canucks,D,202,74,16,0,0,0,0,0,0,26.0,0.0,0.0,0,11.0,33.0,15.0
729,Colton,Parayko,Buffalo Sabres,D,228,78,22,0,0,0,0,0,0,10.0,0.0,0.0,0,25.0,18.0,54.0
730,Zayne,Parekh,Vancouver Canucks,D,179,72,11,0,0,0,0,0,0,0.0,0.0,0.0,0,11.0,5.0,5.0
731,Andrew,Peeke,Boston Bruins,D,214,75,23,0,0,0,0,0,0,4.0,0.0,0.0,0,24.0,29.0,52.0
732,Adam,Pelech,,D,212,75,22,0,0,0,0,0,0,8.0,0.0,0.0,0,30.0,9.0,32.0
733,Jakob,Pelletier,Los Angeles Kings,L,172,70,1,0,0,0,0,0,0,0.0,1.0,0.0,0,0.0,1.0,1.0
734,Gabe,Perreault,,R,180,71,3,0,0,0,0,0,0,0.0,0.0,0.0,0,2.0,1.0,4.0
735,Brett,Pesce,Montréal Canadiens,D,206,75,9,0,0,0,0,0,0,2.0,0.0,0.0,0,8.0,4.0,24.0
736,Jeff,Petry,,D,208,75,21,0,0,0,0,0,0,8.0,0.0,0.0,0,15.0,13.0,22.0
737,Elias,Pettersson,New Jersey Devils,D,185,74,21,0,0,0,0,0,0,8.0,0.0,0.0,0,11.0,27.0,28.0
738,Owen,Pickering,Toronto Maple Leafs,D,206,77,4,0,0,0,0,0,0,2.0,0.0,0.0,0,1.0,1.0,2.0
739,Tyler,Pitlick,Ottawa Senators,C,199,74,11,0,0,0,0,0,0,22.0,0.0,0.0,0,8.0,27.0,7.0
740,Jason,Polin,Calgary Flames,R,198,72,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,5.0,0.0
741,Martin,Pospisil,Calgary Flames,C,173,74,0,0,0,0,0,0,0,,,,0,,,
742,Sam,Poulin,Toronto Maple Leafs,R,217,74,2,0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,2.0,2.0
743,Ryan,Pulock,,D,219,73,22,0,0,0,0,0,0,2.0,0.0,0.0,0,22.0,16.0,34.0
744,Jacob,Quillan,New York Rangers,C,204,73,2,0,0,0,0,0,0,0.0,3.0,5.0,0,1.0,6.0,0.0
745,Alec,Regula,New York Islanders,D,211,76,10,0,0,0,0,0,0,4.0,0.0,0.0,0,5.0,6.0,7.0
746,Alexander,Romanov,,D,220,73,15,0,0,0,0,0,0,6.0,0.0,0.0,0,17.0,31.0,31.0
747,Kevin,Rooney,Utah Mammoth,C,190,74,0,0,0,0,0,0,0,,,,0,,,
748,Joshua,Roy,,R,192,72,3,0,0,0,0,0,0,2.0,0.0,0.0,0,2.0,6.0,0.0
749,Dylan,Samberg,,D,216,76,4,0,0,0,0,0,0,0.0,0.0,0.0,0,5.0,5.0,12.0
750,Steven,Santini,Los Angeles Kings,D,217,75,2,0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,4.0,2.0
751,Luke,Schenn,,D,225,74,16,0,0,0,0,0,0,12.0,0.0,0.0,0,13.0,35.0,21.0
752,Donovan,Sebrango,,D,223,74,10,0,0,0,0,0,0,14.0,0.0,0.0,0,8.0,15.0,11.0
753,Nick,Seeler,,D,197,75,20,0,0,0,0,0,0,8.0,0.0,0.0,0,24.0,41.0,32.0
754,Conor,Sheary,,L,180,68,23,0,0,0,0,0,0,6.0,8.0,4.0,0,34.0,11.0,19.0
755,Jonas,Siegenthaler,Montréal Canadiens,D,218,74,21,0,0,0,0,0,0,8.0,0.0,0.0,0,13.0,26.0,39.0
756,Dmitri,Simashev,,D,198,76,21,0,0,0,0,0,0,16.0,0.0,0.0,0,22.0,6.0,23.0
757,Colton,Sissons,,C,200,73,19,0,0,0,0,0,0,15.0,105.0,86.0,0,15.0,24.0,15.0
758,Hunter,Skinner,Buffalo Sabres,D,195,75,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,4.0,1.0
759,Brady,Skjei,St. Louis Blues,D,210,75,21,0,0,0,0,0,0,8.0,0.0,0.0,0,33.0,16.0,16.0
760,Jaccob,Slavin,Detroit Red Wings,D,207,75,2,0,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,3.0
761,Ilya,Solovyov,Calgary Flames,D,208,75,9,0,0,0,0,0,0,4.0,0.0,0.0,0,9.0,11.0,15.0
762,Troy,Stecher,New York Rangers,D,184,70,9,0,0,0,0,0,0,8.0,0.0,0.0,0,5.0,5.0,4.0
763,Jayden,Struble,,D,207,72,17,0,0,0,0,0,0,32.0,0.0,0.0,0,10.0,33.0,10.0
764,Nico,Sturm,Ottawa Senators,C,209,75,0,0,0,0,0,0,0,,,,0,,,
765,Oskar,Sundqvist,Buffalo Sabres,C,210,75,13,0,0,0,0,0,0,6.0,49.0,59.0,0,11.0,21.0,5.0
766,Fedor,Svechkov,St. Louis Blues,C,187,72,19,0,0,0,0,0,0,2.0,49.0,68.0,0,24.0,13.0,12.0
767,Brandon,Tanev,,L,189,72,22,0,0,0,0,0,0,8.0,2.0,8.0,0,16.0,63.0,12.0
768,Chris,Tanev,New York Rangers,D,200,75,8,0,0,0,0,0,0,0.0,0.0,0.0,0,6.0,2.0,8.0
769,Alexandre,Texier,,L,196,73,8,0,0,0,0,0,0,2.0,1.0,0.0,0,7.0,9.0,1.0
770,Lassi,Thomson,Ottawa Senators,D,195,72,0,0,0,0,0,0,0,,,,0,,,
771,Conor,Timmins,,D,213,75,21,0,0,0,0,0,0,10.0,0.0,0.0,0,18.0,15.0,47.0
772,Brady,Tkachuk,,L,226,76,3,0,0,0,0,0,0,4.0,8.0,3.0,0,10.0,10.0,2.0
773,Devon,Toews,Calgary Flames,D,191,73,21,0,0,0,0,0,0,8.0,0.0,0.0,0,25.0,8.0,29.0
774,Philip,Tomasino,Toronto Maple Leafs,R,187,72,9,0,0,0,0,0,0,0.0,2.0,2.0,0,9.0,11.0,8.0
775,Alex,Turcotte,Carolina Hurricanes,C,185,71,22,0,0,0,0,0,0,11.0,73.0,61.0,0,16.0,5.0,12.0
776,Urho,Vaakanainen,,D,202,74,14,0,0,0,0,0,0,10.0,0.0,0.0,0,10.0,5.0,9.0
777,Jeffrey,Viel,Boston Bruins,L,214,73,8,0,0,0,0,0,0,28.0,1.0,1.0,0,11.0,25.0,5.0
778,Marshall,Warren,,D,195,71,2,0,0,0,0,0,0,2.0,0.0,0.0,0,0.0,2.0,0.0
779,MacKenzie,Weegar,Vancouver Canucks,D,206,72,23,0,0,0,0,0,0,31.0,0.0,0.0,0,50.0,58.0,43.0
780,Colton,White,Montréal Canadiens,D,187,73,4,0,0,0,0,0,0,0.0,0.0,0.0,0,3.0,3.0,2.0
781,Zach,Whitecloud,,D,210,74,21,0,0,0,0,0,0,10.0,0.0,0.0,0,12.0,36.0,23.0
782,Tom,Willander,New Jersey Devils,D,180,73,12,0,0,0,0,0,0,2.0,0.0,0.0,0,7.0,1.0,13.0
783,Adam,Wilsby,St. Louis Blues,D,188,73,14,0,0,0,0,0,0,10.0,0.0,0.0,0,16.0,4.0,10.0
784,Arber,Xhekaj,,D,240,76,20,0,0,0,0,0,0,40.0,0.0,0.0,0,16.0,31.0,15.0
785,Florian,Xhekaj,,L,195,75,1,0,0,0,0,0,0,7.0,0.0,0.0,0,2.0,3.0,1.0
786,Egor,Zamula,,D,200,75,9,0,0,0,0,0,0,2.0,0.0,0.0,0,7.0,1.0,10.0
